Source (A)	Source (B)	Source (C)	Analytic	Clout	Authentic	Tone	WPS	Sixltr	posemo	negemo	anx	anger	sad	insight	cause	discrep	tentat	certain	differ	see	hear	feel	affiliation	achieve	power	reward	risk	swear	netspeak	assent	nonflu	filler	QMark	Exclam
Canopus  the second brightest star in the sky  can be found in the early evening by extending an imaginary line through the top two stars of the Southern Cross to the right or west. It is a supergiant star that has 100 times the width of our Sun and …	LER	link	99.00	58.08	94.52	25.77	24.50	16.33	0.00	0.00	0.00	0.00	0.00	4.08	0.00	0.00	2.04	0.00	2.04	2.04	0.00	0.00	2.04	2.04	2.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Three views of the flaring sunspot group AR11748. Sketch and copyright Harry Roberts ©  all rights reserved On May 13th a sudden burst of class-X flares just behind the Sun’s east limb took sun watchers by surprise: CME’s were emerging from the site …	LER	link	99.00	59.18	12.01	69.60	21.50	20.93	2.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.33	2.33	0.00	2.33	0.00	0.00	2.33	0.00	0.00	2.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
In the early evening the bright star Canopus is high up in the south-west. It is the brightest star in the constellation of Carina the Keel and the second brightest star in the sky after Sirius. Canopus in the constellation of Carina and its …	LER	link	99.00	50.00	90.56	67.75	15.00	15.56	2.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	4.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Geoff of the Obs and Allan are attending the Big Science Communication Summit at the UNSW. Science rocks!	LER	photo	99.00	71.09	23.51	25.77	9.00	22.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56
Talk: Astronomy on the high Antarctic plateau.  Copied from Geoff Sims' page.  "I will be talking at the Sydney City Skywatchers meeting tomorrow evening (6.30pm at Sydney Observatory) about my PhD research  including impressions & photographs of my recent experience travelling to and camping at one of the most remote places on the planet - Ridge A  Antarctica - to service a robotic astronomical observatory.  Ridge A is the driest place on Earth  making it the ideal site for far-infrared (terahertz) astronomy. It is also one of the coldest places on Earth: thankfully we visited in the peak of summer  where temperatures were a balmy -45 C.  Bookings are not required and it is open to members and everyone who is passionate about astronomy. Talks are followed by supper ($2 donation)."	LER	photo	96.33	67.77	63.54	81.28	18.57	27.69	3.08	0.00	0.00	0.00	0.00	0.00	0.77	0.77	0.77	0.77	0.77	0.77	0.00	1.54	2.31	0.77	1.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Jupiter and Venus are easily visible NOW in the northwest! Enjoy.	LER	status	79.25	50.00	85.21	99.00	5.50	27.27	18.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09
If tonight is clear immediately after sunset look to the north-west. You may just be able to see three planets! Good luck.	LER	photo	70.30	66.81	80.16	99.00	7.67	13.04	8.70	0.00	0.00	0.00	0.00	0.00	0.00	4.35	13.04	4.35	4.35	13.04	0.00	0.00	0.00	4.35	0.00	8.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35
Sydney seems preoccupied with the fog so here is our contribution. I think a theme song addition seems appropriate so my suggestion is "Over at the Frankenstein place"  what's yours? Geoff of the Obs.	LER	photo	66.07	81.12	66.34	25.77	11.33	17.65	0.00	0.00	0.00	0.00	0.00	8.82	0.00	0.00	5.88	0.00	0.00	0.00	2.94	0.00	2.94	0.00	2.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.94	0.00
A short video of the Moon rising as seen from Watson's Bay. Clouds blocked the best bits :( 400 images were used to make this video. Enjoy.     http://www.youtube.com/watch?v=KQ9F6AtAhTM	LER	video	98.83	50.00	1.00	78.19	8.75	11.43	5.71	2.86	0.00	0.00	0.00	0.00	5.71	0.00	0.00	0.00	0.00	14.29	0.00	0.00	0.00	2.86	2.86	2.86	0.00	0.00	5.71	0.00	0.00	0.00	2.86	0.00
What a gorgeous moonrise as seen from Watson's Bay earlier this evening. Hopefully more images to come.	LER	photo	92.84	50.00	6.20	99.00	8.50	35.29	11.76	0.00	0.00	0.00	0.00	0.00	0.00	5.88	5.88	0.00	0.00	11.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Our great weather is about to end! To prepare for the deluge about hit Sydney  Kate volunteered for the tough job of venturing out onto the roof to "RAINEX" the north and south dome windows. Now it can pour and we will still be able to see something even if it is just the flag on the Harbour Bridge. Yes we all know we work at a beautiful observatory in a beautiful city.	LER	photo	94.08	83.12	22.36	92.00	18.25	13.70	4.11	0.00	0.00	0.00	0.00	1.37	0.00	1.37	2.74	1.37	1.37	4.11	0.00	0.00	5.48	2.74	0.00	1.37	0.00	0.00	0.00	1.37	0.00	0.00	0.00	1.37
Wow! How good was the view from way above the beautiful Obs?	LER	photo	98.02	50.00	23.51	99.00	6.00	8.33	25.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	8.33	8.33	0.00	0.00	0.00	0.00	0.00	0.00	8.33	8.33
No flags today on our signal mast. Every two years the team that built the mast come down from Grafton to give it a check-up and service. The view from up there must be spectacular.	LER	photo	98.02	79.76	23.51	25.77	12.00	8.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.78	0.00	5.56	0.00	2.78	0.00	0.00	5.56	2.78	8.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
If you live in the greater Sydney area pop outside and have a look at the smokey Moon. Bush fires in the Blue Mountains have caused quite a lot of smoke haze giving the Moon a slightly unusual colour. BTW this is about the best time to look at the Moon with binoculars or a small telescope. Lots of shadows around the mountains and craters. Enjoy.	LER	photo	99.00	56.02	11.00	99.00	13.20	15.15	6.06	0.00	0.00	0.00	0.00	0.00	1.52	3.03	7.58	0.00	3.03	6.06	0.00	0.00	0.00	1.52	3.03	1.52	0.00	0.00	1.52	0.00	0.00	0.00	0.00	0.00
On this day (AEST) in 1969 NASA launched the Apollo 10 mission towards the Moon. Astronauts Thomas Stafford  Eugene Cernan and John Young spent two and a half days circling the moon in the final dress rehearsal for the lunar landing. Apollo 10 …	LER	link	99.00	50.00	49.53	25.77	14.33	18.60	0.00	0.00	0.00	0.00	0.00	0.00	2.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Looking for something different to do tonight in Sydney? Why not visit Macquarie University's Astronomy Open Night? Great family fun with lots of telescopes  a planetarium and talk by Professor Warrick Couch  newly appointed Director of the Australian Astronomical Observatory. He will describe current efforts to design and build monster telescopes  including the exciting 25m Giant Magellan Telescope Project. See you there from 5:30pm onwards. Venue: Building E7B  Central Courtyard  Macquarie University Tickets: Can be purchased at the door. Cost: $15 adults  $5 child  $35 family	LER	status	95.62	75.49	11.50	85.87	12.43	39.08	3.45	0.00	0.00	0.00	0.00	0.00	1.15	0.00	2.30	0.00	2.30	2.30	0.00	0.00	2.30	1.15	3.45	2.30	0.00	0.00	0.00	0.00	0.00	0.00	2.30	0.00
British scientist and astronomer Sir Norman Lockyer was born on this day in 1836 in Rugby  England. Working together with French astronomer Jules Janssen  Lockyer discovered the element helium on the Sun before it was identified on Earth. He also …	LER	link	94.98	77.33	93.30	25.77	13.33	32.50	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.50	2.50	2.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Just when you thought you'd seen the best images from last week's eclipse  this comes along. Again we all have to say WOW! http://vimeo.com/66223828	LER	video	47.35	99.00	52.86	99.00	9.33	7.14	7.14	0.00	0.00	0.00	0.00	3.57	0.00	0.00	0.00	3.57	0.00	7.14	3.57	0.00	3.57	3.57	3.57	3.57	0.00	0.00	3.57	0.00	0.00	0.00	0.00	3.57
These are the constellations that the Sun passes through during the course of a year. Looking from west to east in the early evening the following zodiac constellations are visible: Gemini  Cancer  Leo  Virgo  Libra and Scorpius. The zodiac …	LER	link	99.00	50.00	78.04	25.77	13.00	20.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Guess what we are building today? Very  very excited!	LER	photo	1.00	98.62	4.97	99.00	4.50	22.22	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.11	0.00	0.00	0.00	0.00	0.00	11.11	0.00	0.00	11.11	0.00	0.00	0.00	0.00	0.00	0.00	11.11	11.11
French astronomer Nicolas-Louis de Lacaille was born on this day in 1713. In 1750 de Lacaille left Paris to travel to the Cape of Good Hope in order to study the southern hemisphere sky. Over a period of a year  with only a small telescope  he …	LER	link	99.00	58.41	86.65	93.02	15.67	14.89	4.26	0.00	0.00	0.00	0.00	0.00	0.00	2.13	2.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.38	2.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
The best astro-inspired images from over the last 12 months can be seen here as part of the prestigious 2013 Earth and Sky Contest. Congratulations to Geoff Sims for his 2012 eclipse image.  http://www.twanight.org/newTWAN/news.asp?newsID=6081	LER	link	97.41	58.97	5.43	94.75	14.67	15.91	4.55	0.00	0.00	0.00	0.00	2.27	0.00	0.00	0.00	0.00	0.00	6.82	0.00	0.00	0.00	2.27	6.82	2.27	0.00	0.00	2.27	0.00	0.00	0.00	2.27	0.00
Sadly not comets! At this time of year we get a few calls about odd comet-like objects very early of a morning or just after sunset. In most cases what people are seeing are high altitude jets leaving behind a vapour trail or contrail. They are in effect just clouds. Hot moist air from the engines condenses if the weather conditions are just right. Seen from a great distance and reflecting the sun from over the horizon they can look like a golden comet. Well worth a look if you are up early looking east or just after sunset looking west. Good luck.	LER	photo	92.84	53.85	83.83	78.60	13.00	13.46	3.85	0.96	0.00	0.00	0.96	1.92	0.96	2.88	6.73	0.00	5.77	5.77	0.00	1.92	0.96	0.00	2.88	3.85	0.00	0.00	0.00	0.00	0.96	0.00	0.00	0.96
The Eta Carinae nebula is a glowing cloud of gas and dust surrounding the unstable star Eta Carinae. In 1843 the star erupted and for a while became the second brightest star in the sky. Astronomers think that it could blow up any time in the next …	LER	link	99.00	50.00	51.84	25.77	15.67	17.02	0.00	0.00	0.00	0.00	0.00	4.26	0.00	2.13	2.13	0.00	0.00	4.26	0.00	0.00	0.00	0.00	2.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Wow! Geoff Sims has done it again. Keep an eye on his Facebook page for some more spectacular images from his eclipse adventures. https://www.facebook.com/BeyondBeneath?hc_location=stream	LER	photo	84.57	89.42	1.00	99.00	8.00	21.88	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.12	0.00	0.00	6.25	0.00	0.00	6.25	0.00	0.00	3.12	0.00	0.00	3.12	0.00	0.00	0.00	3.12	3.12
Another superb picture today on APOD. http://apod.nasa.gov/apod/astropix.html	LER	link	92.84	50.00	13.15	99.00	7.00	21.43	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00
This constellation with its bright star Canopus is very high in the south  almost overhead  in the early evening. Near it there are two related constellations: Puppis the Stern and Vela the Sails. These three nautical constellations were once part of …	LER	link	86.78	59.64	56.30	71.55	13.67	19.51	2.44	0.00	0.00	0.00	0.00	2.44	0.00	0.00	2.44	0.00	0.00	2.44	0.00	0.00	0.00	0.00	2.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
The partial eclipse of 10 May 2013 photographed in the red light of hydrogen atoms at 9:15 am AEST. North is down and west is to the right. A number of small prominences are visible along the edge of the Sun. Photo and copyright Monty Levental OAM ©  …	LER	link	99.00	50.00	35.37	25.77	12.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.08	0.00	0.00	10.42	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
The giant planet Jupiter can be seen low in the north-west sky each evening  but by the end of the month it will have disappeared into the twilight. Tonight the crescent Moon  a little less thin than yesterday when it was near Venus  is to the left …	LER	link	98.02	33.83	99.00	4.56	24.00	14.58	0.00	2.08	0.00	0.00	2.08	0.00	0.00	0.00	0.00	0.00	4.17	4.17	0.00	0.00	0.00	0.00	2.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
So what's next? Perhaps the oldest of all the traditional constellations  Taurus the Bull will host three planets jockeying for position over several days at the end of this month. From 25 to 30 May  Jupiter  Venus and Mercury will be close together and close to the western horizon making them hard to see but worth a try. You will need to have a clear  preferably high  westward view. Venus and Jupiter will be bright but Mercury is nearly always hard to see. Depending on the conditions the best time to see them is around 20 to 30 minutes after sunset. Good luck.	LER	photo	91.84	61.47	52.39	90.17	14.71	18.45	3.88	0.00	0.00	0.00	0.00	0.97	1.94	1.94	5.83	2.91	1.94	5.83	0.00	1.94	1.94	1.94	2.91	2.91	0.00	0.00	0.00	0.00	0.00	0.00	0.97	0.00
Since the beginning of the month the brightest planet Venus has appeared low in the north-west evening sky. The Moon is the only object in the night sky that can outshine Venus  but yesterday it was new and could not be seen. Tonight look for a faint …	LER	link	94.65	26.60	98.01	4.56	16.00	14.58	0.00	2.08	0.00	0.00	2.08	0.00	2.08	2.08	2.08	0.00	4.17	8.33	0.00	0.00	0.00	0.00	2.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
North of Tennant Creek as well as the town itself were the favoured positions for many astronomers who descended on the Northern Territory over the past few days. Twelve of us set off from Tennant Creek at 4:30am for an 80km drive towards the centre …	LER	link	99.00	74.30	97.31	93.61	23.00	19.57	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.17	0.00	2.17	0.00	0.00	0.00	0.00	0.00	2.17	0.00	0.00	0.00
This image was taken at 10:14am this morning from Sydney. The very last hint of the Moon is still visible.	LER	photo	86.96	50.00	37.24	25.77	10.50	9.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.52	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
This week we've had three wonderful students from Beverly Hills High School  Rachel  Sara and Raghda. They were lucky enough to enjoy the eclipse and celebrated with this wonderful and already consumed cake. It reminds us of the Sun.	LER	photo	57.24	93.79	3.70	99.00	13.00	23.08	10.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.56	0.00	0.00	0.00	0.00	0.00	7.69	2.56	5.13	2.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Loving it! Image by Geoff of the Obs more to come.	LER	photo	99.00	81.84	2.40	99.00	5.50	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09
This morning’s annular eclipse of the Sun visible from parts of northern Australia can be seen as a partial eclipse from elsewhere in the country. From Sydney the eclipse begins at 7:50 am and ends at 10:14 am. At maximum 39% of the Sun’s width is …	LER	link	99.00	50.00	74.76	25.77	16.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
What a cracker of a sunset just now. Hopefully the sky will be as nice tomorrow for the eclipse! Good luck to all our friends at Tennant Creek in the NT and Newman in WA.	LER	photo	98.08	80.42	26.00	99.00	11.67	17.14	11.43	0.00	0.00	0.00	0.00	0.00	0.00	2.86	5.71	2.86	0.00	0.00	0.00	0.00	5.71	0.00	0.00	5.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.86
With less than 24 hours until the partial solar eclipse on 10 May 2013  the Sun is looking gorgeous! If the weather holds we are in for a treat. Spaces are still available for our breakfast event with Cafe Express by calling 9921 3485.	LER	photo	98.22	81.84	46.36	94.75	14.67	20.45	4.55	0.00	0.00	0.00	0.00	0.00	0.00	2.27	4.55	0.00	4.55	2.27	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.27
The lucky people who are on the path of tomorrow morning’s eclipse of the Sun in northern Australia see an annular eclipse. This is where the Moon moves in front of the Sun  but leaves a narrow ring or annulus of its bright disc visible. The Northern …	LER	link	99.00	50.00	98.44	93.02	15.67	21.28	4.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.26	0.00	4.26	6.38	2.13	0.00	0.00	0.00	0.00	2.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
The waning crescent moon earlier today on its way to a rendezvous with the Sun early Friday morning.	LER	photo	99.00	50.00	99.00	25.77	18.00	22.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Did you know that our nearest star  the Sun  not only shows sunspots but is also shaking? The violent motion of gases in the outer layers of the Sun triggers waves of small scale shaking or vibration. These waves repeat every five minutes or so and …	LER	link	58.77	41.41	94.19	1.00	15.33	17.39	0.00	6.52	4.35	2.17	0.00	2.17	2.17	0.00	4.35	2.17	8.70	2.17	0.00	0.00	2.17	0.00	2.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.17	0.00
Hopefully the weather will be kind for this Friday's partial solar eclipse. Safety glasses are still available from the Observatory for just $5. For more information about the eclipse see Dr Nick's fact sheet here: http://www.sydneyobservatory.com.au/wp-content/uploads/2013/05/ASA_annular_eclipse_10may2013.pdf	LER	photo	90.76	50.00	1.00	98.66	17.33	28.85	5.77	0.00	0.00	0.00	0.00	1.92	0.00	1.92	1.92	1.92	0.00	1.92	0.00	0.00	0.00	0.00	1.92	0.00	1.92	0.00	1.92	0.00	0.00	0.00	0.00	0.00
Four views of rapidly changing post flare loops and other phenomena associated with sunspot group AR11726 at the edge of the Sun. Sketch and copyright Harry Roberts ©  all rights reserved At the Sun’s limb we see events ‘side on’ and silhouetted …	LER	link	98.39	68.71	56.30	25.77	20.50	24.39	0.00	0.00	0.00	0.00	0.00	0.00	2.44	0.00	0.00	2.44	2.44	4.88	0.00	0.00	4.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
We rely on our nearest star  the Sun  for our light and much of our energy. Though from our distance it appears constant and unchanging  careful examination of its surface shows much activity. An indication of this activity is given by the presence …	LER	link	83.30	98.14	34.47	69.60	14.33	27.91	2.33	0.00	0.00	0.00	0.00	2.33	0.00	0.00	2.33	0.00	2.33	6.98	0.00	0.00	11.63	0.00	0.00	0.00	2.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00
In response to questions on how to view the upcoming eclipse without solar glasses the following was copied from an earlier post by Dr Nick Lomb  curator of astronomy at Sydney Observatory.  Do not look at the Sun either directly or through a telescope or binoculars. To do so risks serious eye damage or blindness.  However it is possible to safely watch the eclipse if you have a small telescope or a pair of binoculars – but to look at a projection of the Sun instead of looking through the instrument at the Sun.   Use the telescope (for safety  remove the finderscope first) or the binoculars to project the image  as shown in the diagram. With your back to the Sun  aim the telescope towards it (this is not as difficult to do as it sounds – use the shadow of the telescope) and focus its image onto a white card held about 20 cm behind the eyepiece.   DO NOT LOOK THROUGH THE TELESCOPE OR ITS LITTLE FINDERSCOPE! Never leave the telescope unattended and ensure that children are supervised at all times. Viewing the projected image is quite safe  but looking through the telescope or binoculars will cause almost instant blindness!	LER	photo	97.29	19.66	60.61	18.37	22.11	26.13	1.51	2.01	0.50	0.00	0.00	0.50	2.51	0.50	6.03	1.51	8.54	8.54	0.50	0.00	0.00	0.50	2.01	0.00	2.51	0.00	0.00	0.00	0.00	0.00	0.00	1.01
The nearest star to our Sun is Proxima Centauri. Light from Proxima takes four and a quarter years to reach Earth. As light travels at the incredible speed of 300 000 km per second  the distance to Proxima is 40 million million km. A long way to …	LER	link	99.00	66.48	77.49	25.77	11.75	23.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.26	0.00	0.00	2.13	0.00	0.00	2.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
As Dr Nick has mentioned  Monday 6 May  very very early 4-5am onwards might be the best chance all year to see some meteors or shooting stars. It is however worth trying Sunday 5 May also. So  try tomorrow morning and Monday. Good luck. Geoff of the Obs	LER	photo	33.33	41.92	33.04	99.00	9.80	14.29	6.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.37	2.04	4.08	2.04	0.00	0.00	0.00	6.12	4.08	6.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
There are many people out there that take spectacular images of the night sky including Phil Hart  Geoff Sims and Mike Salway. Mike is about to launch a page to help the rest of us take great photos too. Please share and take some great photos.	LER	photo	92.84	86.15	2.02	99.00	15.33	4.35	8.70	0.00	0.00	0.00	0.00	0.00	2.17	0.00	2.17	0.00	0.00	6.52	0.00	0.00	6.52	0.00	2.17	10.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
The Eta Aquarid meteor shower consists of dust particles ejected by Halley’s Comet over thousands of years. It is one of the best showers to be seen from the southern hemisphere and this year there will be no interference from the Moon. Look for …	LER	link	98.22	41.03	2.40	68.66	14.67	22.73	2.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	2.27	4.55	2.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Visible in the eastern sky in the early evening  this is the brightest star in the constellation of Virgo. Spica is at a distance of 250 light years and consists of a pair of hot  massive stars whirling around each other every four days. An artist’s …	LER	link	99.00	41.41	94.19	25.77	15.33	21.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.17	2.17	6.52	0.00	2.17	0.00	0.00	2.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Facing south in the early evening we find reddish coloured Antares near the horizon to our left or east. High up in front of us we see the bright stars of the Southern Cross together with the two pointer stars. Further to the right or west is …	LER	link	99.00	93.17	99.00	66.07	15.67	19.15	2.13	0.00	0.00	0.00	0.00	2.13	0.00	0.00	4.26	0.00	4.26	6.38	0.00	0.00	10.64	0.00	4.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Fred Watson celebrating the successful transit of Venus tour at Siding Spring Observatory on 6 June 2012. Photo Nick Lomb Fred Watson  Star-craving Mad: Tales from a Travelling Astronomer  Allen&Unwin  2013. How do you get an author to autograph an …	LER	link	98.96	76.25	6.50	25.77	14.00	19.05	2.38	2.38	0.00	2.38	0.00	0.00	2.38	0.00	0.00	0.00	0.00	2.38	0.00	0.00	2.38	4.76	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
The Dar al Gani 476 meteorite was found on this day in 1998 in the Sahara. Scientists identified its origin after analysing the composition of the gases it contains and noting that it matches that of the Martian atmosphere. The shape of the 2 kg …	LER	link	99.00	50.00	71.70	25.77	15.00	20.00	0.00	0.00	0.00	0.00	0.00	6.67	2.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
If the sky in Sydney clears and if you are still awake at 0452 AEDT tomorrow morning 1 Jan 2014  look up for another very bright Iridium flare.	HER	photo	75.78	50.00	74.76	87.20	28.00	14.29	3.57	0.00	0.00	0.00	0.00	0.00	0.00	7.14	7.14	0.00	7.14	7.14	0.00	0.00	0.00	0.00	3.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
In England during the Middle Ages 25 December was taken as the start of the year. In the late 12th century the start of the year was shifted by nine months to 25 March. The official start of the year only became the familiar 1 January in 1752  the …	HER	link	99.00	50.00	99.00	25.77	16.33	14.29	0.00	0.00	0.00	0.00	0.00	2.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.04	2.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
The bright star at the bottom of Orion in the eastern sky is Betelgeuse. It is a cool giant star many hundreds of times wider than our Sun. Astronomers call such stars  ‘red giants’. The name Betelgeuse comes from an Arabic phrase meaning  ‘the …	HER	link	99.00	75.24	85.21	94.75	11.00	13.64	4.55	0.00	0.00	0.00	0.00	2.27	0.00	0.00	0.00	0.00	2.27	4.55	0.00	2.27	2.27	0.00	2.27	0.00	0.00	0.00	0.00	2.27	0.00	0.00	0.00	0.00
The middle ‘star’ of Orion’s dagger is not a star at all  but a huge cloud of gas and dust. Located about 1500 light years from us  it is a region where new stars are forming. Through a small telescope it is one of the most spectacular sights in the …	HER	link	97.07	42.08	69.14	25.77	16.67	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	4.00	4.00	0.00	0.00	2.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Farewell and thanks to Christie aka Mrs Mac who just left us for a new adventure starting next year. Christie has been a wonderful member of our team for many years as a casual and most recently as a full time Assistant Education Officer. Her talents were many and included physics  karate and her specialty - cooking awesome desserts! Good luck Christie from all of us at Sydney Observatory :)	HER	photo	87.57	97.02	5.86	99.00	17.25	27.54	11.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.90	1.45	0.00	0.00	0.00	0.00	7.25	1.45	4.35	4.35	0.00	0.00	1.45	1.45	0.00	0.00	0.00	1.45
Today is the day of the summer solstice for at 4:11 am Australian Eastern summer time the Sun reached its most southerly position for the year. At midday (~1 pm summer time) it is at its highest in the sky for the year and the interval between …	HER	link	99.00	50.00	99.00	25.77	24.00	18.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
There will be an Iridium flare tonight at 8:58:33pm  with a magnitude of -4.4 when viewed from Sydney. You will see a faint satellite moving overhead which will quite quickly brighten and then fade again. For more information visit http://www.heavens-above.com/IridiumFlares.aspx?lat=-33.8599&lng=151.2046&loc=Sydney+Observatory&alt=45&tz=AEST&cul=en-GB and select the relevant flare from the table. The information is currently set for Sydney Observatory but you can visit the home page and put in your own location. There will also be a second flare tonight at 10:33:38pm  in the ESE but it won't be as high or as bright when viewed from Sydney. Image and information are form Heavens Above www.heavens-above.com	HER	photo	80.63	62.01	52.49	80.96	21.83	15.27	3.05	0.00	0.00	0.00	0.00	2.29	0.00	0.00	1.53	0.00	2.29	2.29	0.00	0.00	0.00	0.00	3.05	0.00	0.00	0.00	0.76	0.00	0.00	0.00	0.76	0.00
The star Rigel represents the left foot of the constellation of Orion the Hunter. Although the Beta star of the constellation  it is brighter than the Alpha star the giant Betelgeuse. Rigel is the seventh brightest star in the sky and is 860 light …	LER	link	99.00	32.48	11.00	25.77	14.67	18.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	6.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
