posts,label
is_tone_no posemo_yes negemo_yes anx_yes anger_yes sad_yes insight_yes cause_yes discrep_yes tentat_yes certain_yes differ_yes see_yes hear_yes feel_yes affiliation_yes achieve_yes power_yes reward_yes risk_yes high_wps has_qmark type_status avert gaze humanitarian catastrophe drowned children families try flock europe conflict torn countries like syria iraq breaks hearts wake major humanitarian crises natural disasters epidemics outbreaks conflict kill wound displace shatter countless people rightly engulfed sense horror global community best succumb numbing helplessness face tragedy instead choose act governments international organizations non governmental humanitarian groups mobilization render aid life changing support heartened displays global goodwill driven understanding common humanity confess troubled world summon sense concern action insidious long standing misfortune dooms millions lives despair speaking visible tragedy hundreds millions world little formal education speaking silent horror children hope better future denied right learn children deprived education surge violent conflicts globe fighting driving refugee crisis according unesco estimated 124 million children globally school hundreds millions drop learn basic reading math reach grade shackled illiteracy innumeracy young people highly likely profoundly poor susceptible preventable health threats victimized civic dysfunctions social inequality comparison typhoons earthquakes wars education crisis noticeable velocity far incremental victims pain visible tell countless stories suffering scale damage enormous consider students low income countries developed basic reading skills school 171 million people lifted poverty equivalent 12 cut global poverty child mother read 50 likely live past age countries lose billion year failing educate girls level boys literate people likely participate democratic process exercise civil rights evidence increase country enrolment rate secondary schooling reduces risk war spite evidence failure educate millions children devastates individual lives societies citizens world respond challenge big emergencies flash eyes collectively pounding tables outrage demanding countries international organizations act boldly quickly sense urgency know aid education developing countries dropped percent 2010 2013 overall development aid rose percent decline comes developing countries increasing education spending taking share burden donor governments given large sums money help poor countries educate children recent years suddenly inexplicably gutted zeroed contributions education demonstrably necessary make progress development dimensions reason rate daunting sounds really comes dollar 18 precise average cost day education child developing country pre primary end secondary school 2030 largest share cost 88 percent 04 day borne developing countries gap financing mere 14 cents child day cents make difference girl attending school teacher having 40 80 students classroom child having textbook learn seriously saying trying play big explosive emergencies point great humanitarian need deserves attention money false choice world attend unexpected fast moving enormities longer term seemingly invisible slow moving catastrophes like poor education truly believe choose,HER
is_tone_yes posemo_yes negemo_yes insight_yes cause_yes differ_yes affiliation_yes achieve_yes power_yes risk_yes netspeak_yes high_wps type_video has_url inspiring words australian year rosie batty today launch 100 million women safety package long way recognising gender issue exists having vision australia proud respecting women sent signal violence women acceptable read package,HER
is_tone_no posemo_yes negemo_yes insight_yes cause_yes discrep_yes tentat_yes certain_yes differ_yes power_yes type_photo has_hashtag disrespecting women result violence women violence women begins disrespecting women share want australia known respect women stoptheviolence,HER
is_clout_no is_authentic_yes insight_yes tentat_yes differ_yes risk_yes few_sixltr low_wps has_qmark type_photo stopped coffee snack tough choice sausage roll pie,HER
is_analytic_no posemo_yes negemo_yes sad_yes insight_yes discrep_yes tentat_yes differ_yes see_yes hear_yes power_yes reward_yes has_exclam type_photo 18 months ago freddy speak mum briana popped today tell thanks gonski funding dedicated teachers school freddy speaking basically unstoppable freddy taught step process taking photo surprised face sad face thinking face happy face think,HER
is_tone_yes posemo_yes negemo_yes sad_yes insight_yes cause_yes discrep_yes tentat_yes certain_yes differ_yes hear_yes affiliation_yes achieve_yes power_yes reward_yes nonflu_yes type_status shocked saddened hear today events saudi arabia thoughts friends families affected muslims britain world despite tragic incident behalf labour party want send best wishes muslims united kingdom celebrating eid al adha special muslims opportunity celebrate values islam values family community charity people world facing hardship values important want chance recognise enormous contributions muslims britain make country communities way life eid mubarak,HER
is_tone_yes posemo_yes negemo_yes anger_yes insight_yes cause_yes certain_yes hear_yes affiliation_yes achieve_yes power_yes reward_yes type_status honor lifetime today helped escort pope francis house chamber historic address joint session congress spoke beautifully work common good like thank guest tim marx catholic charities work organization fight poverty twin cities truly inspiring day,HER
is_analytic_yes type_photo sydney harbour bridge rain morning ferry,HER
is_analytic_no is_clout_yes is_authentic_yes is_tone_no negemo_yes anger_yes sad_yes cause_yes differ_yes see_yes affiliation_yes achieve_yes high_wps type_video night joined stephen colbert new talk game rigged america working people fighting case missed watch clip right,HER
is_clout_yes is_authentic_no posemo_yes discrep_yes certain_yes differ_yes affiliation_yes achieve_yes power_yes type_link republicans need act like republicans need honor commitments men women elected,HER
is_authentic_no posemo_yes negemo_yes cause_yes certain_yes differ_yes affiliation_yes power_yes many_sixltr high_wps type_link yesterday newly appointed minister michaelia cash misled australian people claiming government slashed funding essential community legal services truth abbott turnbull government cut millions legal services forcing community legal centres cut staff reduce services community share hold minister account,HER
is_clout_yes is_tone_no negemo_yes anger_yes sad_yes affiliation_yes type_status send condolences families pilgrims killed tragically hajj,HER
is_tone_no posemo_yes negemo_yes sad_yes insight_yes cause_yes differ_yes see_yes affiliation_yes achieve_yes power_yes reward_yes risk_yes many_sixltr high_wps type_photo ahead tomorrow anniversary disappearance 43 students mexico ayotzinapa rural teachers college written letter uk mexican ambassador expressed concern investigation international group independent experts giei best omissions mexican government investigation unfortunately ayotzinapa 43 isolated case reported 25 000 people disappeared mexico 2006 asked mexican ambassador support parents disappeared ask giei recommendations taken account extend giei mandate continue investigation interference,HER
is_analytic_yes posemo_yes negemo_yes anger_yes discrep_yes affiliation_yes power_yes reward_yes assent_yes few_sixltr type_link wanted share great column petula dvorak pope francis visit congress agree pope lawmakers set aside ugly attacks focus common good read pass,HER
is_analytic_yes is_authentic_yes power_yes many_sixltr low_wps type_photo has_hashtag early newyork afleaglesnorth aflfinals goeagles,HER
is_tone_no negemo_yes anx_yes sad_yes insight_yes cause_yes discrep_yes tentat_yes certain_yes differ_yes see_yes power_yes risk_yes netspeak_yes high_wps has_qmark type_photo has_url yesterday wrote david cameron saudi protester ali mohammed al nimr arrested child 2012 sentenced death explained prime minister ali exhausted appeals executed day particularly horrific manner involves beheading public display crucifixion body read letter points asked cameron step terminate ministry justice bid provide services saudi prisons body stress responsible carrying ali execution urged cameron act prevent grave injustice spare,HER
is_analytic_yes is_clout_yes is_authentic_no is_tone_yes posemo_yes affiliation_yes many_sixltr low_wps has_exclam type_photo welcome pennsylvania pope francis,HER
is_tone_no posemo_yes negemo_yes anger_yes cause_yes discrep_yes tentat_yes certain_yes differ_yes achieve_yes power_yes reward_yes high_wps type_photo labor deeply concerned reports today malcolm turnbull plans cut medicare like tony abbott wanted election liberals promised cuts health cut 60 billion hospitals introduced gp tax stealth leader changed policies cut health destroy medicare remain exactly,HER
is_analytic_yes is_tone_yes posemo_yes feel_yes affiliation_yes type_photo glad crew davidson rural brigade,HER
is_analytic_yes is_authentic_no is_tone_no negemo_yes anx_yes certain_yes see_yes affiliation_yes low_wps type_photo has_hashtag simple image strikes fear heart parent wishmeluck,HER
is_authentic_yes is_tone_yes posemo_yes cause_yes affiliation_yes achieve_yes netspeak_yes type_photo thanks mark zuckerberg support changed dp support efforts digital india change dp com supportdigitalindia,HER
is_authentic_yes posemo_yes insight_yes hear_yes affiliation_yes achieve_yes power_yes nonflu_yes high_wps type_photo today john attended services maranatha baptist church sunday school taught president carter georgia speak democratic dinner night incredibly inspiring carters plains today town covered signs read jimmy carter cancer survivor,HER
is_analytic_no is_authentic_yes see_yes type_video interview morning andrew marr,HER
is_clout_yes is_authentic_no is_tone_yes posemo_yes affiliation_yes achieve_yes reward_yes few_sixltr has_exclam type_photo having great day texas chuck norris thankful wife team,HER
is_analytic_no is_clout_yes is_tone_yes posemo_yes affiliation_yes has_exclam type_photo thank pope francis blessing little angel bella,HER
is_analytic_no is_authentic_yes posemo_yes tentat_yes certain_yes differ_yes affiliation_yes achieve_yes reward_yes few_sixltr has_exclam type_photo has_hashtag nsw team grand final got hayneplane late bandwagon able tell 4th downs 3rd longs,HER
is_analytic_yes is_clout_yes is_authentic_yes is_tone_yes posemo_yes affiliation_yes few_sixltr low_wps has_exclam type_photo happy national family day walker family,HER
is_clout_yes is_authentic_no is_tone_yes posemo_yes certain_yes feel_yes achieve_yes power_yes type_photo thank hard working people building stronger america,HER
is_analytic_no is_authentic_yes insight_yes cause_yes certain_yes achieve_yes power_yes many_sixltr type_video changing leaders changed tony abbott thinks,HER
posemo_yes negemo_yes anger_yes sad_yes insight_yes discrep_yes tentat_yes certain_yes differ_yes hear_yes feel_yes affiliation_yes achieve_yes power_yes reward_yes type_video speech annual conference today tory government want believe alternative cutting jobs slashing public services vandalising nhs cutting junior doctor pay reducing care elderly destroying hopes young people college education putting university graduates massive debt putting half million children poverty want people britain accept things expect millions people work harder longer lower quality life labour party says british people given accept injustice stand prejudice let build kinder politics caring society let values people values politics,HER
is_analytic_no posemo_yes negemo_yes anx_yes anger_yes insight_yes cause_yes discrep_yes tentat_yes certain_yes differ_yes see_yes hear_yes affiliation_yes achieve_yes power_yes reward_yes risk_yes assent_yes type_status update shark situation things yesterday greatest minds field gathered sydney shark summit important step taking rational evidence based approach solving problem summit covered lot ground latest science sharks sensory systems work data shark behaviour breeding territory cover latest technologies detect deter sharks working putting trials place summer test promising new technologies really excited potential technological solutions people safe environmentally friendly nets lot misunderstanding nets yes nets sydney yes effective nets work type beach matter rolling nets coast make problem magically away nets injure kill marine life including whales turtles worries people including having said beaches experts think nets work local communities want install better solution working local community groups experts culling work clear yesterday saw data sheer number sharks far understand community desire swift action need implement measures work culling according experts work secret love beaches love surfing huge priority ensure beaches safe updated progress,HER
is_analytic_no is_clout_yes insight_yes power_yes many_sixltr low_wps has_qmark type_link liberal minister michaelia cash thinks penalty rates outdated think,HER
is_analytic_no is_tone_no negemo_yes cause_yes discrep_yes certain_yes differ_yes hear_yes affiliation_yes achieve_yes power_yes risk_yes high_wps type_video united states major country regulate prescription drug prices results unmitigated disaster need leadership prepared stand pharmaceutical industry tell loudly clearly longer able rip american people,HER
is_analytic_yes is_clout_yes is_authentic_yes is_tone_yes posemo_yes affiliation_yes reward_yes few_sixltr type_photo willie robertson great guy 20 000 people event oklahoma week,HER
is_analytic_no is_clout_yes is_authentic_no cause_yes discrep_yes see_yes affiliation_yes power_yes netspeak_yes few_sixltr has_qmark type_photo has_url cruz administration look like need help midnight make reality,HER
is_clout_no is_authentic_yes is_tone_no posemo_yes negemo_yes anx_yes cause_yes tentat_yes certain_yes differ_yes feel_yes affiliation_yes achieve_yes power_yes reward_yes risk_yes high_wps type_status big weekend sport people asked tips afl stressing importance cabinet solidarity julie bishop mp tipping west coast eagles rugby sunday morning course tipping wallabies require huge effort england nrl hot tip passionate groups queenslanders ewen jones mp appointed whip recently avoid dangerous future whip cracking incidents picking north queensland cowboys point,HER
is_tone_no posemo_yes negemo_yes anx_yes anger_yes sad_yes insight_yes cause_yes discrep_yes tentat_yes certain_yes differ_yes feel_yes affiliation_yes achieve_yes power_yes reward_yes high_wps type_link labor proud stand shift overtime weekend workers fight liberal party plan cut penalty rates penalty rates essential salary low income workers australians struggle make ends meet michaelia cash malcolm turnbull really cut penalty rates election expect learn hard way step australian people,HER
is_tone_yes posemo_yes certain_yes few_sixltr has_exclam type_link thanks standing,HER
is_analytic_yes is_authentic_yes is_tone_yes posemo_yes discrep_yes affiliation_yes power_yes reward_yes many_sixltr type_photo join democrats country sending good wishes president jimmy carter 91st birthday,HER
is_analytic_no posemo_yes discrep_yes tentat_yes differ_yes achieve_yes few_sixltr has_exclam type_video proud stand pm benjamin netanyahu nation israel like,HER
is_analytic_yes is_authentic_yes is_tone_yes posemo_yes negemo_yes sad_yes hear_yes reward_yes few_sixltr has_exclam type_photo peaceful trip 11 tram eerily quiet public holiday miss people excitement grand final eve,HER
is_analytic_no is_clout_no is_authentic_yes is_tone_no negemo_yes sad_yes insight_yes tentat_yes certain_yes differ_yes affiliation_yes achieve_yes risk_yes low_wps type_status heart lost today oregon tweets facebook posts won stop thoughts prayers won real gun reforms stop mass shootings occurring nearly day,HER
is_analytic_no is_clout_yes posemo_yes negemo_yes insight_yes cause_yes discrep_yes certain_yes differ_yes hear_yes feel_yes affiliation_yes achieve_yes power_yes reward_yes risk_yes type_status american people horrified ending mass shootings hearts families friends innocent victims nation end awful epidemic senseless slaughter need comprehensive approach need sensible gun control legislation prevents guns used people greatly expand improve mental health capabilities individuals families psychological help need need tone incredibly high level gratuitous violence permeates media shouting end hard work developing good policy begin,HER
is_analytic_no is_authentic_no is_tone_no posemo_yes negemo_yes anx_yes anger_yes sad_yes insight_yes cause_yes discrep_yes tentat_yes certain_yes differ_yes see_yes affiliation_yes achieve_yes power_yes reward_yes risk_yes has_qmark type_status hardly know details horrific tragedy kind gun used shooter obtain motive shooter history mental illness act terror facts obama quick admittedly politicize tragedy advance liberal anti gun agenda president make political pronouncement best premature worst ignorantly inflammatory obama shamelessly try exploit tragedy wants clear gun free zones sitting duck zones passion grossly misplaced destroying second amendment 50 shootings chicago past weekends administration failed utter word gun violence problem country fault second amendment fault evil people doing evil things,HER
is_authentic_no few_sixltr type_photo  ,HER
is_analytic_yes is_clout_yes posemo_yes cause_yes affiliation_yes achieve_yes power_yes reward_yes risk_yes high_wps type_status snp won local elections took place scotland yesterday 7th retained independent congratulations new councillors campaign teams east ayrshire aberdeen glenrothes stirling linlithgow massive thanks voters continue place trust snp,HER
is_authentic_yes posemo_yes cause_yes tentat_yes certain_yes affiliation_yes achieve_yes power_yes reward_yes nonflu_yes type_photo morning breakfast social bites glasgow great cafe buying buy homeless person food suspended coffee food initiative staff told team homeless people penny make goes good cause lovely place end heading home trip scotland,HER
is_authentic_no assent_yes many_sixltr low_wps type_photo has_hashtag yes iamachristian,HER
is_analytic_no is_clout_no is_authentic_yes tentat_yes certain_yes differ_yes see_yes power_yes reward_yes few_sixltr high_wps has_qmark type_photo big screen takes catch blacks travelling right,HER
is_analytic_no is_clout_yes is_tone_no posemo_yes negemo_yes anger_yes sad_yes insight_yes cause_yes discrep_yes tentat_yes certain_yes differ_yes see_yes feel_yes affiliation_yes achieve_yes power_yes reward_yes risk_yes type_status wake today heavy hearts shock learning shooting parramatta night weekend enjoy football family sunshine family police community instead face deepest grief pain darkness curtis cheng went work yesterday serve community job police force parramatta unthinkable act ended life told shooter 15 years old tragedy echo world young commit chilling act know circumstances led tragic event coming days police work investigate determine learn act want family curtis members police community know face loss mourn stark contrast cowardly action seen bravery state finest special constables acted swiftly prevent tragedy worse serves nsw police force offer heartfelt thanks day safety remain forever grateful service finally let actions like divide let hate overtake city state remain united stick certain exactly nsw,HER
is_analytic_no is_clout_yes posemo_yes negemo_yes anx_yes anger_yes insight_yes cause_yes discrep_yes tentat_yes certain_yes differ_yes see_yes feel_yes affiliation_yes achieve_yes power_yes reward_yes risk_yes assent_yes type_status thoughts prayers family curtis cheng nsw police service employee killed yesterday week observed police remembrance day forget security safety democracy depends vigilance professionalism courage police security agencies day putting lives safety line safe state federal governments agencies working seamlessly common determined purpose ensure security nation people appears act politically motivated violence stage appears act terrorism shocking crime cold blooded murder targeting nsw police service doubly shocking perpetrated 15 year old boy underlines importance families communities leaders aware young people radicalised australian muslim community especially appalled shocked vilify blame entire muslim community actions truth small percentage violent extremist individuals muslim community absolutely necessary partners combatting type violent extremism grand final weekend lead lives strong confident nation challenges terrorism divert commitment free australians working ensure achieve common goals,HER
is_clout_yes posemo_yes negemo_yes cause_yes differ_yes affiliation_yes achieve_yes reward_yes type_photo good meet chris hemsworth today talked contribution creative sector economy bit weird insisted calling thor,HER
is_analytic_no posemo_yes negemo_yes anger_yes insight_yes cause_yes discrep_yes tentat_yes certain_yes differ_yes see_yes hear_yes affiliation_yes achieve_yes power_yes reward_yes assent_yes type_video ahead conservative party conference urge activists labour focus solely policy personal attacks misogyny cyberbully place society said speech labour party conference important thing going vital new politics want repeat said start leadership election believe personal abuse sort treat people respect treat people wish treated listen views agree disagree debate going rudeness maya angelou said control events happen decide reduced want kinder politics caring society let reduce believing say activists labour cut personal attacks cyberbullying especially misogynistic abuse online let bringing values politics,HER
is_analytic_yes is_authentic_yes is_tone_yes posemo_yes achieve_yes few_sixltr low_wps has_exclam type_photo happy 23rd anniversary couple,HER
is_analytic_yes is_authentic_no cause_yes see_yes affiliation_yes power_yes netspeak_yes high_wps type_photo has_hashtag has_url iamachristian,HER
is_authentic_yes is_tone_no negemo_yes insight_yes tentat_yes differ_yes reward_yes high_wps type_photo has_hashtag shocking way hedge bets way nrlgf choose broncos cowboys wear queenslander maroon,HER
is_authentic_no is_tone_yes posemo_yes many_sixltr low_wps type_video johnathan thurston amazing congratulations,HER
is_analytic_yes is_tone_yes posemo_yes insight_yes tentat_yes certain_yes reward_yes has_exclam type_status has_hashtag electric finish nrlgf johnathan thurston proving greats exciting grand finals,HER
is_analytic_no is_clout_yes is_authentic_no cause_yes discrep_yes affiliation_yes type_photo elect democrat chart,HER
is_analytic_no is_authentic_yes posemo_yes negemo_yes cause_yes discrep_yes certain_yes differ_yes feel_yes achieve_yes power_yes reward_yes risk_yes few_sixltr has_exclam has_qmark type_status leading big margins poll press keeps asking troublemakers going win,HER
is_analytic_no posemo_yes negemo_yes anger_yes insight_yes discrep_yes tentat_yes certain_yes hear_yes affiliation_yes risk_yes netspeak_yes type_photo has_url tonight called bernie sanders hillary clinton meaningful gun safety reforms matter support race meaningful gun reform fight read remarks,HER
is_analytic_no is_tone_no posemo_yes negemo_yes anx_yes anger_yes sad_yes cause_yes discrep_yes differ_yes achieve_yes power_yes reward_yes risk_yes type_photo pleased manchester evening discussing postal service postal service attack privatisation royal mail wrong handled appallingly lost taxpayers vast sums universal postal service threat postal service invaluable hundreds hundreds told 000 turned meeting street people care postal service want people deliver post paid decent wage workers rights entitled,HER
is_authentic_no posemo_yes negemo_yes anger_yes insight_yes affiliation_yes achieve_yes power_yes type_link shorten mp accept liberal challenge penalty rates election issue labor government fight retain penalty rates,HER
is_analytic_no is_tone_yes posemo_yes cause_yes power_yes reward_yes low_wps has_exclam type_status important make america great,HER
is_authentic_yes posemo_yes differ_yes feel_yes affiliation_yes power_yes high_wps type_photo really impressed way students teachers seaforth public school come recently burnt classrooms,HER
is_analytic_no is_tone_no negemo_yes insight_yes discrep_yes tentat_yes differ_yes see_yes hear_yes affiliation_yes power_yes reward_yes few_sixltr type_video media approaches politics baseball game soap opera lot media thinks modern politics disagree old fashioned guess believe talking issues facing people watch video tell think,HER
is_analytic_no is_clout_yes is_tone_yes posemo_yes affiliation_yes power_yes many_sixltr low_wps has_exclam type_photo has_hashtag building strong relationships healinspirerevive nation,HER
is_clout_yes is_authentic_yes is_tone_yes posemo_yes insight_yes cause_yes differ_yes affiliation_yes high_wps type_link know rest world quickly catching love little slice paradise,HER
is_analytic_no is_clout_yes posemo_yes negemo_yes anx_yes anger_yes sad_yes insight_yes cause_yes discrep_yes tentat_yes certain_yes differ_yes hear_yes affiliation_yes achieve_yes power_yes reward_yes risk_yes type_photo morning police launched raids houses sydney detained individuals investigations friday shooting parramatta continue yesterday said suspected assisted attack way hunt face force law happening know friday attack isolated incident growing trend world young men radicalised dangerous teachings internet totally step mainstream muslim faith dealing problem huge effort individually community effort muslim leaders lead way ensuring young people communities protected radicalised effort police law enforcement agencies gather intelligence seek safe effort political leaders country implement effective policy lead communities unprecedented times effort effort love neighbour effort embrace unity division effort embrace hope fear long road walk walk today actions step forward thanks police involved work safe deeply appreciated,HER
is_analytic_yes is_tone_yes posemo_yes see_yes hear_yes affiliation_yes achieve_yes power_yes reward_yes many_sixltr high_wps has_exclam type_photo congratulations hawthorn football club remarkable peat achievement victory lap state today great opportunity tasmanians share grand final victory huge crowds gathering devonport launceston hobart macquarie wharf favourite players like captain luke hodge,HER
is_analytic_no is_clout_yes is_authentic_yes few_sixltr low_wps has_qmark type_photo  whose side are you on ,HER
is_analytic_yes is_authentic_no is_tone_no posemo_yes negemo_yes anx_yes anger_yes cause_yes tentat_yes certain_yes achieve_yes power_yes reward_yes risk_yes many_sixltr high_wps type_status yesterday called federal trade commission investigation pharmaceutical companies possible antitrust violations example turing pharmaceuticals recently increased price daraprim 000 public pressure forced company backtrack daraprim treats toxoplasmosis infection particularly dangerous pregnant women people weakened immune systems like aids cancer patients companies combining huge price increases closed distribution preventing generic competition possibly violating federal trade commission act access affordable drugs necessary affordable health care,HER
is_analytic_no is_clout_no is_tone_no negemo_yes sad_yes discrep_yes tentat_yes differ_yes achieve_yes power_yes risk_yes few_sixltr low_wps type_video has_hashtag bank big fail big exist tbt 1999,HER
is_tone_no posemo_yes negemo_yes anger_yes sad_yes cause_yes certain_yes differ_yes see_yes affiliation_yes achieve_yes power_yes reward_yes risk_yes high_wps type_status obscenity people country getting arrested near record rates smoking marijuana wall street ceo prosecuted triggering great recession 2008 millions americans lost jobs homes life savings ability send kids college greed wall street failure prosecute crooks wall street illegal reckless behavior clear indictment broken criminal justice,HER
posemo_yes negemo_yes anger_yes insight_yes cause_yes discrep_yes tentat_yes certain_yes differ_yes see_yes hear_yes affiliation_yes achieve_yes power_yes reward_yes netspeak_yes type_status has_url violent extremism challenge fundamental australian values successful multicultural society world look mirror say australians look like australians look like race like culture like ethnic group world able successful fundamental australian value mutual respect glue binds diverse country religion faith moral doctrine understands golden rule unto unto want respected want faith cultural background respected respect fundamental australian project extremist talk intolerant hateful speech leads violence violence begins language examples disrespect language hatred practised night spoke british prime minister david cameron course faces similar say greater challenges area violent extremism look forward cooperation sharing experiences deepened weeks months years ahead says lot mr cameron shared values interests australia united kingdom thing said pass condolences death curtis cheng rang curtis son today passed condolences british prime minister addition read response violent extremism,HER
is_analytic_yes see_yes feel_yes affiliation_yes high_wps type_photo lucy wearing touch pink catch ferry reception 10th anniversary mcgrath foundation,HER
is_authentic_no is_tone_yes posemo_yes many_sixltr low_wps type_video thanks hillary,HER
is_tone_no posemo_yes negemo_yes anger_yes sad_yes insight_yes cause_yes discrep_yes tentat_yes certain_yes differ_yes see_yes hear_yes affiliation_yes achieve_yes power_yes reward_yes risk_yes high_wps type_status tory conference feast spin deception fake claims working people robbing million low paid families 300 year tax credit cuts fake claims fighting poverty day independent research revealed cuts drive 200 000 working households poverty fake claims support equality theresa condemned institute directors jeopardising britain economic recovery pandering anti immigration sentiment theresa let mask slip reveal far tories common ground jeremy hunt showed low paid workers tories really think said tax credits cut make graft spin rhetoric mouths old tories robbing millions britain low paid workers fund inheritance tax cut 60 000 wealthiest estates answer tax credits apparently send families cuts letter christmas huge growing membership vitalised labour rattled cameron tories hide crude personal attacks continue judge actions words labour stands great majority british people demand fairer equal society,HER
is_tone_no posemo_yes negemo_yes anx_yes anger_yes sad_yes insight_yes cause_yes tentat_yes certain_yes differ_yes see_yes feel_yes affiliation_yes achieve_yes power_yes risk_yes swear_yes many_sixltr high_wps type_photo thoughts prayers israeli people enduring new escalation palestinian terrorism thursday evening mother father murdered children ages months hamas terrorists opened car days later jewish family walking old city jerusalem praying western wall palestinian terrorist went stabbing attack murdered father courageous man rushed scene family aid men leave wives children addition murdered israelis seriously wounded car ramming rock throwing brutal knife screwdriver stabbing attacks appears fresh horror epidemic low tech brutal attacks militants acting initiative attacks incubated continued incitement glorification violence palestinian leadership recently president mahmoud abbas address united nations general assembly categorically condemn attacks long past united states international community hold palestinians accountable incitement support terrorism including financial payment palestinian terrorists jailed israel committing acts terrorism stark reminder closely nations connected fight father murdered thursday eitam henkin dual israeli american citizen terrorist killed care sole intent kill jews engage political process moral equivalence palestinian terrorism obligation israel act defense people israeli people especially victims terrorism families proudly stand solidarity challenging,HER
is_clout_yes posemo_yes negemo_yes insight_yes cause_yes discrep_yes certain_yes differ_yes see_yes hear_yes affiliation_yes achieve_yes power_yes reward_yes risk_yes type_video world mental health day use today reflect difficulties people know face think support labour party shadow minister mental health luciana berger champion parity esteem mental health services spoke mental health labour party conference week issue mental health problem let end stigma end discrimination luciana berger shadow minister mental health going challenge tories make parity esteem mental health reality slogan increased funding especially services children young people quarters chronic mental health problems start age 18 quarter young people help need work important bringing mental health forefront public understanding public debate end stigma end discrimination treat people mental health conditions wish treated,HER
is_tone_no posemo_yes negemo_yes anx_yes insight_yes cause_yes discrep_yes tentat_yes certain_yes differ_yes hear_yes feel_yes affiliation_yes achieve_yes power_yes risk_yes type_status world homeless day remember housing basic human right people housing source insecurity thousands people struggling pay rent mortgage struggling debts insecurity work britain homelessness rising terms sleeping rough streets families living temporary accommodation permanent home country building homes evictions private tenants record high labour build homes britain needs end scourge homelessness housing insecurity ensure secure foundation realise potential particularly world homeless day consider millions refugees displaced homes conflict world places like syria afghanistan yemen duty people provide asylum shelter maya angelou said ache home lives safe place,HER
is_clout_yes posemo_yes cause_yes certain_yes see_yes affiliation_yes power_yes many_sixltr high_wps type_photo catching public transport makes healthier walking involved sociable meet new people committing 95 million help fund extension gold coast light rail commonwealth games infrastructure like light rail helps relieve congestion makes cities regional towns liveable,HER
is_analytic_no is_authentic_yes is_tone_yes posemo_yes insight_yes cause_yes tentat_yes certain_yes differ_yes hear_yes affiliation_yes achieve_yes power_yes reward_yes few_sixltr has_exclam type_photo hsc exams begin tomorrow school typical report card said like mike talks class truth told interested catching waves girls studying hsc results average best long school days met kerryn beach south coast school suddenly distant memory truth life defined exams begins finished important best shot make sure perspective walk final exam got world feet oldies tell best days come good luck guys,HER
is_analytic_yes is_authentic_yes is_tone_no negemo_yes sad_yes feel_yes power_yes many_sixltr type_status flags fly half mast government buildings following unspeakable tragedy carrickmines,HER
is_analytic_no is_clout_no is_authentic_yes posemo_yes insight_yes cause_yes certain_yes differ_yes see_yes power_yes high_wps type_status understand agrees issue view woman right make decisions regarding body united states government,HER
is_authentic_yes posemo_yes power_yes has_exclam type_photo 40 years ago today tied knot living room new home arkansas happy anniversary hillary president clinton,HER
affiliation_yes many_sixltr type_photo met bollywood star new zealand new tourism ambassador india sidharth malhotra,HER
is_analytic_no is_tone_no posemo_yes negemo_yes anx_yes anger_yes sad_yes insight_yes cause_yes discrep_yes tentat_yes certain_yes differ_yes see_yes hear_yes feel_yes affiliation_yes achieve_yes power_yes reward_yes risk_yes netspeak_yes assent_yes nonflu_yes has_exclam has_qmark type_link has_url going tory conference week chap shouted voice boris johnson scum chorus assent various projectiles hurled general direction scum eh thought way dressing compliment scum stuff floats stagnant foul smelling mere loathsome product unappetising biological chemical process tell scum saying human abominated hygienically removed looked later jeering crowd tried work winding studied placards fracking worried nuclear weapons think country grip paedophile conspiracy strong feelings pigs pro anti hard say mildly confused overall message point view strength feeling doubt brooded subtle deceptive human emotion feeling crowd clearly articulating choice language fell pondering nature hatred wondered causing throw eggs spit blameless white haired tory councillors men women given lives public service devote tirelessly pay manner charities good causes rage spite odd thing feel hated especially quite sure expect readers know feeling inexplicably spreads awful rumours looks unconcealed malevolence got letter door saying want know sickened live neighbourhood thought duh offer article way reassurance nasty feeling got think hates genuinely think unfair remember golden rule hatred let explain extraordinary features human psychology use transference projection words managing emotions help symbols fetishes proxies mps familiar constituents come problem obsession tree unfairly chopped neighbour fence takes land injustice folders plastic bags stuffed letters course try best help things drag notice really interested process campaign solution fact soon realise issue placed really importance big problem lives bereavement divorce deep disappointment feeling anger injustice channelled focused tree stretch pavement fact really want problem solved hate object necessary psychological crutch lives thing helps divert real insoluble problem true individuals true societies community going period stress war economic hardship historically far likely identify turn scapegoats midst anxiety transferred readily identifiable group jews foreigners homosexuals gypsies victims kind prejudice cases suffering centuries barely credible powers attributed groups catch explanation gone wrong society kids house immigrants job immigrants doctor immigrants traffic m4 immigrants course problems multiple causes people willing project anger particular group politicians alas willing assist leon brittan fine public servant memory disgracefully smeared tom watson labour mp away knew paedophiles lowest hierarchy contempt paedophile great gift human race confer sense moral superiority absolutely including murderers rapists beat nonces prison hatred works murderers rapists really hate paedophiles care victims want feel better projection crusty demonstrators really cross look real cause woes impotence partly furious british public returning majority conservative government possibly say partly furious labour party ed miliband jeremy corbyn spectacularly useless helping advance cause possibly admit real anger grief internal collapse labour coherent opposition big difficult issue address honestly throw eggs shout scum fellow scumsters remember unlikely event mind insults,HER
